age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
30.0,Private,316606,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40.0,United-States,<=50K
51.0,Self-emp-not-inc,220001,Bachelors,13,Divorced,Sales,Unmarried,White,Female,0,0,40.0,United-States,<=50K
31.0,Private,196125,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,<=50K
40.0,Private,130834,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
30.0,State-gov,119197,Masters,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50.0,United-States,<=50K
40.0,Private,231991,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40.0,United-States,<=50K
,Private,82008,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,50.0,United-States,<=50K
25.0,Private,334267,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,45.0,United-States,<=50K
27.0,?,146651,HS-grad,9,Married-civ-spouse,?,Own-child,White,Female,0,0,15.0,United-States,<=50K
61.0,Private,202060,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,34.0,United-States,<=50K
53.0,Private,127671,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,247090,9th,5,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,55.0,United-States,<=50K
53.0,Private,276515,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,0,0,40.0,Cuba,<=50K
33.0,State-gov,357691,Masters,14,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40.0,United-States,<=50K
36.0,Private,86143,Assoc-voc,11,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,40.0,United-States,<=50K
72.0,Self-emp-not-inc,473748,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,30.0,United-States,<=50K
27.0,Private,181291,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35.0,,<=50K
17.0,Local-gov,99568,10th,6,Never-married,Prof-specialty,Own-child,White,Female,0,0,10.0,United-States,<=50K
,Private,166740,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,45.0,United-States,<=50K
30.0,Private,191385,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
76.0,?,152802,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,8.0,United-States,<=50K
34.0,Private,117779,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,2977,0,,United-States,<=50K
41.0,Self-emp-not-inc,209344,HS-grad,9,Married-civ-spouse,Sales,Other-relative,White,Female,0,0,40.0,Cuba,<=50K
49.0,Private,116927,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
26.0,Local-gov,197430,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50.0,United-States,<=50K
18.0,Private,294253,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,27.0,United-States,<=50K
62.0,Private,122033,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,38.0,United-States,<=50K
50.0,Private,243115,HS-grad,9,Married-spouse-absent,Adm-clerical,Other-relative,White,Female,0,0,,,<=50K
32.0,Private,197505,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,,United-States,<=50K
23.0,Private,40060,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,40.0,United-States,<=50K
45.0,Private,192323,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,66.0,Yugoslavia,<=50K
29.0,Private,212895,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35.0,United-States,<=50K
,Private,260938,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,,United-States,<=50K
18.0,Private,226956,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,30.0,?,<=50K
31.0,State-gov,86143,HS-grad,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Male,0,0,40.0,United-States,<=50K
35.0,Private,182189,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50.0,,<=50K
28.0,?,173800,Bachelors,13,Married-spouse-absent,?,Not-in-family,Asian-Pac-Islander,Female,0,0,10.0,Taiwan,<=50K
43.0,Private,138184,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,1762,35.0,United-States,<=50K
52.0,Private,115851,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
36.0,Private,140854,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45.0,Portugal,<=50K
51.0,Private,55507,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,,United-States,<=50K
58.0,Private,356067,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,United-States,<=50K
61.0,Local-gov,192085,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,,United-States,<=50K
,State-gov,180220,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50.0,United-States,<=50K
71.0,Federal-gov,101676,10th,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,,<=50K
23.0,Private,208946,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,,United-States,<=50K
,Private,334273,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
19.0,Private,162954,12th,8,Never-married,Other-service,Own-child,White,Female,0,0,20.0,United-States,<=50K
18.0,Private,168288,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40.0,United-States,<=50K
23.0,Self-emp-not-inc,409230,1st-4th,2,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40.0,,<=50K
33.0,Private,129529,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40.0,,<=50K
,Private,421633,Assoc-acdm,12,Divorced,,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
36.0,Federal-gov,44364,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,0,0,36.0,United-States,<=50K
37.0,Self-emp-not-inc,225860,Assoc-acdm,12,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
35.0,Private,107302,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,,<=50K
55.0,Private,175942,HS-grad,9,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,,France,<=50K
29.0,Private,341846,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50.0,United-States,<=50K
,Private,31008,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
40.0,Private,244172,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,United-States,<=50K
53.0,Private,187492,Bachelors,13,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,40.0,Philippines,<=50K
24.0,Local-gov,134181,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,156687,Some-college,10,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,30.0,India,<=50K
20.0,?,172232,Some-college,10,Never-married,?,Own-child,White,Male,0,0,60.0,United-States,<=50K
71.0,Federal-gov,149386,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,9.0,United-States,<=50K
,Private,96130,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40.0,United-States,<=50K
38.0,Private,241765,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,60.0,United-States,<=50K
47.0,Private,101684,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,197286,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40.0,United-States,<=50K
54.0,Private,28683,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3464,0,40.0,United-States,<=50K
67.0,?,187553,7th-8th,4,Divorced,?,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
35.0,Self-emp-not-inc,185848,HS-grad,9,Never-married,,Not-in-family,White,Male,4650,0,50.0,United-States,<=50K
31.0,?,505438,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0,0,30.0,Mexico,<=50K
31.0,Private,29144,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,50.0,,<=50K
50.0,Self-emp-inc,104849,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40.0,India,<=50K
21.0,Private,190227,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40.0,United-States,<=50K
36.0,Private,410034,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45.0,United-States,<=50K
39.0,Private,225707,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40.0,Cuba,<=50K
27.0,?,214695,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30.0,United-States,<=50K
27.0,Private,214695,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,60.0,United-States,<=50K
51.0,Private,79324,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
28.0,Private,190350,9th,5,Married-civ-spouse,Protective-serv,Wife,Black,Female,0,0,40.0,United-States,<=50K
41.0,Private,291569,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,43.0,United-States,<=50K
22.0,Private,126613,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20.0,United-States,<=50K
29.0,Private,266043,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40.0,United-States,<=50K
21.0,Private,65038,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40.0,United-States,<=50K
31.0,Private,161765,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,2051,57.0,United-States,<=50K
21.0,Private,48121,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
38.0,Private,296999,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,70.0,United-States,<=50K
54.0,Private,234938,HS-grad,9,Married-civ-spouse,,Husband,White,Male,4064,0,55.0,United-States,<=50K
22.0,Private,279041,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,10.0,United-States,<=50K
54.0,Private,140359,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,3900,40.0,United-States,<=50K
28.0,Private,199903,Bachelors,13,Never-married,,Not-in-family,White,Female,0,0,20.0,United-States,<=50K
56.0,Private,250873,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45.0,United-States,<=50K
24.0,Federal-gov,130534,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,,United-States,<=50K
36.0,State-gov,36397,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,55.0,United-States,<=50K
28.0,Private,198258,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,40.0,United-States,<=50K
41.0,Private,203217,7th-8th,4,Separated,Craft-repair,Not-in-family,White,Male,0,0,40.0,Mexico,<=50K
29.0,Private,122000,Some-college,10,Never-married,,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
30.0,?,205418,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,20.0,United-States,<=50K
20.0,Private,224238,12th,8,Never-married,Craft-repair,Own-child,White,Male,0,0,40.0,United-States,<=50K
49.0,Private,177543,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,35.0,United-States,<=50K
27.0,Private,170301,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45.0,United-States,<=50K
24.0,Private,154571,Assoc-voc,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,50.0,South,<=50K
33.0,?,186824,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40.0,United-States,<=50K
34.0,Private,281852,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,80.0,United-States,<=50K
48.0,Private,64479,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,47.0,United-States,<=50K
32.0,Private,117028,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40.0,United-States,<=50K
22.0,Private,324685,9th,5,Never-married,Sales,Not-in-family,White,Female,0,0,,,<=50K
24.0,Private,79160,HS-grad,9,Never-married,,Own-child,Black,Male,0,0,40.0,United-States,<=50K
61.0,Private,139391,Some-college,10,Never-married,Tech-support,Own-child,White,Male,0,0,16.0,United-States,<=50K
,Private,27881,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45.0,United-States,<=50K
54.0,Private,288557,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,0,46.0,,<=50K
,Private,286406,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,3325,0,40.0,United-States,<=50K
26.0,Private,162312,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,20.0,Philippines,<=50K
58.0,Private,95835,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,36.0,United-States,<=50K
18.0,?,209735,Some-college,10,Never-married,?,Own-child,White,Female,0,0,30.0,United-States,<=50K
51.0,Private,183611,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Male,0,0,55.0,,<=50K
20.0,Private,82777,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Male,0,0,40.0,United-States,<=50K
57.0,Self-emp-not-inc,50990,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
51.0,Local-gov,184542,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40.0,United-States,<=50K
42.0,Federal-gov,33521,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,<=50K
19.0,Private,166153,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,30.0,United-States,<=50K
18.0,State-gov,391257,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
45.0,?,319993,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,,Mexico,<=50K
46.0,Federal-gov,104575,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
20.0,Private,275357,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Female,0,0,25.0,United-States,<=50K
37.0,State-gov,482927,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,65.0,,<=50K
53.0,Private,264939,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45.0,Mexico,<=50K
,Private,182771,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,15.0,China,<=50K
63.0,Private,198206,Some-college,10,Divorced,,Not-in-family,White,Female,0,0,,United-States,<=50K
32.0,Private,63564,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40.0,United-States,<=50K
51.0,Private,100933,HS-grad,9,Never-married,Exec-managerial,Other-relative,White,Female,0,0,40.0,United-States,<=50K
21.0,Private,170800,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30.0,United-States,<=50K
21.0,Private,688355,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
34.0,Private,242984,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
34.0,Private,157886,Assoc-acdm,12,Separated,Other-service,Unmarried,White,Female,0,0,40.0,United-States,<=50K
,Private,239663,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,2597,0,50.0,United-States,<=50K
41.0,Self-emp-not-inc,240900,HS-grad,9,Divorced,Farming-fishing,Other-relative,White,Male,0,0,20.0,United-States,<=50K
54.0,Self-emp-not-inc,406468,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40.0,United-States,<=50K
44.0,?,268804,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,30.0,United-States,<=50K
52.0,State-gov,295826,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,1876,50.0,United-States,<=50K
32.0,Self-emp-not-inc,399088,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1340,,United-States,<=50K
22.0,Private,283029,9th,5,Never-married,Craft-repair,Own-child,White,Male,0,0,54.0,United-States,<=50K
29.0,Private,40295,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40.0,United-States,<=50K
27.0,Self-emp-not-inc,70657,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,35.0,United-States,<=50K
,Self-emp-not-inc,83953,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70.0,United-States,<=50K
27.0,Private,119170,11th,7,Never-married,Exec-managerial,Unmarried,White,Female,0,0,45.0,United-States,<=50K
25.0,Private,238605,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,25.0,United-States,<=50K
28.0,Private,159724,Bachelors,13,Married-spouse-absent,Sales,Not-in-family,White,Female,0,0,50.0,,<=50K
32.0,Self-emp-not-inc,420895,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,47.0,United-States,<=50K
43.0,Federal-gov,95902,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,0,40.0,United-States,<=50K
21.0,Private,211601,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,,United-States,<=50K
17.0,Private,65368,11th,7,Never-married,Sales,Own-child,White,Female,0,0,12.0,United-States,<=50K
25.0,Private,236267,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40.0,United-States,<=50K
39.0,?,240226,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40.0,United-States,<=50K
20.0,Private,177287,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,38.0,United-States,<=50K
25.0,Private,190107,Bachelors,13,Never-married,Craft-repair,Own-child,White,Male,0,0,40.0,United-States,<=50K
27.0,Self-emp-not-inc,207948,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,40.0,United-States,<=50K
43.0,Private,343591,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50.0,United-States,<=50K
,Private,286166,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
44.0,Local-gov,162506,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,35.0,United-States,<=50K
17.0,Private,34465,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,32.0,United-States,<=50K
28.0,Private,217200,HS-grad,9,Never-married,,Not-in-family,White,Male,0,0,50.0,United-States,<=50K
26.0,State-gov,109193,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40.0,,<=50K
19.0,Private,66619,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,37.0,United-States,<=50K
29.0,Private,191535,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60.0,United-States,<=50K
25.0,Private,443855,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40.0,Mexico,<=50K
51.0,Private,280278,10th,6,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40.0,United-States,<=50K
43.0,Private,199657,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,20.0,,<=50K
62.0,Self-emp-not-inc,75478,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40.0,United-States,<=50K
23.0,Private,165474,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40.0,United-States,<=50K
26.0,Private,135845,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,37.0,United-States,<=50K
28.0,Private,195573,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50.0,United-States,<=50K
,Private,108943,11th,7,Divorced,,Unmarried,White,Female,0,0,40.0,United-States,<=50K
27.0,Self-emp-not-inc,357283,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,0,0,40.0,United-States,<=50K
39.0,State-gov,210150,Masters,14,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40.0,United-States,<=50K
45.0,Private,176341,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,32.0,United-States,<=50K
61.0,Private,202952,10th,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,24.0,United-States,<=50K
34.0,Private,87310,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,2174,0,40.0,United-States,<=50K
27.0,Private,169958,5th-6th,3,Never-married,,Own-child,White,Male,0,0,40.0,?,<=50K
